Date,Site,Site_Number,Pair,Quadrat,Depth_min,Depth_max,Slope_angle,Latitude,Longitude,Elevation,Time_24hr,Treatment,Macrophyte,Length,Width,Height,Volume,Weight,Alive,pH,O2_percent,O2_mg_l,Temp,Conductivity,NH4_Water,NH4_Sediment
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,58,35.5,18,37062,22.7,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,62,35.5,17,37417,21.2,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,59.5,37,17.5,38526,23.4,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,59.5,36,18,38556,23.5,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,60.5,37.5,17,38569,25.8,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,61.5,35.5,18,39299,25.8,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,60.5,37.5,17.5,39703,23.9,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,65.5,36,17,40086,28.3,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,58.5,36.5,19,40570,26.5,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,63,37,17.5,40793,24.8,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,59.5,38.5,18,41234,26.1,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,65,38.5,16.5,41291,25.6,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,68.5,34,18,41922,21.3,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,62,38,18,42408,26.3,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,70.5,42.5,14.5,43446,33.9,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,64,38,18,43776,25.2,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,65.5,36.5,18.5,44229,31.9,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,64,39,18,44928,24.2,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,65.5,41.5,17,46210,,Dead,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,66,38,18.5,46398,30.8,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,64,39.5,19,48032,26.3,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,67.5,38.5,18.5,48077,31.2,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,65.5,40.5,18.5,49076,29.7,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,66.5,39.5,19,49908,32.5,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,67,42,18,50652,30.1,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,68.5,40,18.5,50690,31.8,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,65,40,19.5,50700,26.7,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,65.5,38,20.5,51025,31.8,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,68,39.5,19,51034,23.1,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,68,38.5,20,52360,31.4,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,67,43.5,18,52461,32.2,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,65,40,20.5,53300,33.2,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,64,45,20,57600,31.1,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,68.5,40.5,21.5,59646,31.6,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,69,44,20.5,62238,36.5,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6C,6,1.6,1.9,17,-38.04924418,175.6585375,58.0447998,12:25:58,Macrophyte,Egeria,78.5,48,26,97968,63.2,Alive,8.4,102.3,8.86,22.6,154.2,0.1,
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,34.5,23,8.5,6745,3.8,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,35,22,9.5,7315,4.5,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,42.2,26,10,10972,6.7,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,42,25.5,10.5,11246,5.7,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,47,30.5,12.5,17919,8.5,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,50,30,12.5,18750,10.2,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,51.5,34.5,12,21321,11.4,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,55,32,14,24640,14.9,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,53.5,36,16,30816,14.7,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,58.5,33.5,16,31356,18.3,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,57.5,34.5,16,31740,18.9,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,60,36.5,16,35040,20.9,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,63,36.5,16.5,37942,23.3,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,60.5,34.5,18.5,38614,22.2,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,63.5,37.5,17.5,41672,23.7,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,63.5,38.5,18.5,45228,26.5,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,67,39.5,17.5,46314,24.2,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,67,38.5,18.5,47721,29.7,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,66.5,40,18,47880,32,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,63.5,38,21,50673,30.5,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,66,37.5,20.5,50738,21.8,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,67.5,39.5,19.5,51992,29.5,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,67.5,40.5,19.5,53308,30.2,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,7,0.6,0.8,12,-38.0493482,175.6586238,58.28515625,13:50:33,None,None,65.5,46.5,19,57869,28.6,Alive,8.2,97.5,8.49,22.3,163,0.1,0.1
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,30.5,25,7.5,5719,1.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,31.5,21.5,8.5,5757,2.7,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,35,22,10,7700,3.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,41,28,11,12628,6.4,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,45,27.5,11,13613,5.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,49.5,22.5,14.5,16149,14.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,47,30,12,16920,8.2,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,47.5,31,12,17670,9.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,48.5,30,13,18915,10.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,52,32,13.5,22464,12.8,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,50,31,15,23250,14.2,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,52,31,14.5,23374,10.3,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,52.5,34,15.5,27668,16.4,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,57,33.5,14.5,27688,15.3,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,52.5,34.5,15.5,28074,14.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,54.5,32.5,16,28340,18,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,54,33,16,28512,15.9,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,56,34,15,28560,12.7,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,57,35,15,29925,15.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,55,35,16,30800,15.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,55,36,16,31680,16.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,54.5,36.5,16,31828,20.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,55,34.5,17,32258,17.9,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,59,36,15.5,32922,17.4,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,58,34.5,16.5,33017,21.3,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,56,35,17,33320,17.7,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,57.5,34.5,17,33724,16.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,58,36,16.5,34452,22.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,59,36.5,16,34456,20.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,60,36,16,34560,21.7,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,57,36,17,34884,20.3,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,57,34,18,34884,18.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61,36,16,35136,20.4,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,59.5,36.5,16.5,35834,19.9,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,57.5,35,18,36225,21.8,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,56,35,18.5,36260,18.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,58,36,17.5,36540,19.7,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,62,37,16,36704,21.7,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,60,36.5,17,37230,20.2,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61,37,16.5,37241,21.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,62.5,37.5,16,37500,21.2,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,60,37,17,37740,24.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,59,36,18,38232,22.8,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61,36,17.5,38430,23.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,59.5,37,17.5,38526,21.2,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,60,37,17.5,38850,23.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,60,36,18,38880,23.4,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,58,37.5,18,39150,24.4,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,60.5,36,18,39204,25.2,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,62.5,37,17,39313,22.9,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61,36,18,39528,,Dead,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,58.5,38,18,40014,23.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,62,38,17,40052,22.7,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,69.5,41.5,14,40380,28.5,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61,39,17,40443,23.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61,37,18,40626,24.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61,37,18,40626,25,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,59,37.5,18.5,40931,22.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,60,35,19.5,40950,22.3,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61.5,36,18.5,40959,24.4,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,64.5,37.5,17,41119,24.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,59.5,38.5,18,41234,24.1,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,62.5,34,19.5,41438,26.4,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,60.5,35.5,19.5,41881,27.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,63,37,18.5,43124,27,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,64.5,37,18.5,44150,26.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,62,38.5,18.5,44160,21.2,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,61,37.5,19.5,44606,24.2,Alive,8.3,97.5,8.5,22,163,0.1,0.2
2.04.19,Orchard,6,6D,8,1.5,1.8,17,-38.04935558,175.658633,63.09179688,14:07:43,Macrophyte,Egeria,64.5,37.5,18.5,44747,27.6,Alive,8.3,97.5,8.5,22,163,0.1,0.2
